,image path,A,B,D,Head size QC,IED,IED QC,eye openness,eye openness QC,mouth closed,mouth closed QC,left crop QC,right crop QC,up crop QC,down crop QC
430,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Bob_Stoops/Bob_Stoops_0007.jpg,250,250,0.30402631465055785,10.0,41.0,19,0.08002942162805392,100,0.018606462588589622,95,100,100,100,100
431,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Bob_Stoops/Bob_Stoops_0004.jpg,250,250,0.2977247050548543,9.0,42.1070065428546,20,0.08061138223506886,100,0.013435230372511476,96,100,100,100,100
432,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Bob_Stoops/Bob_Stoops_0006.jpg,250,250,0.2840281676172277,7.0,39.01281840626232,18,0.05633244101888689,97,0.04453470494419472,93,100,100,100,100
433,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Bob_Stoops/Bob_Stoops_0002.jpg,250,250,0.3120256399721023,12.0,37.0,16,0.06409729662532915,99,0.06536667325221965,90,100,100,100,100
434,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Imam_Samudra/Imam_Samudra_0001.jpg,250,250,0.27672368890284765,6.0,41.048751503547585,19,0.057819408462776355,98,0.020442247904112008,95,100,100,100,100
435,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Stacey_Yamaguchi/Stacey_Yamaguchi_0001.jpg,250,250,0.288,8.0,45.0111097397076,22,0.041666666666666664,90,0.027777777777777776,95,100,100,100,100
436,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lindy_Ruff/Lindy_Ruff_0001.jpg,250,250,0.31761612049768506,13.0,43.01162633521314,21,0.050375276843407625,95,0.02816063585180762,95,100,100,100,100
437,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tony_Cummo/Tony_Cummo_0001.jpg,250,250,0.2962431433805684,9.0,40.01249804748511,18,0.06751211107123255,99,0.01350242221424651,96,100,100,100,100
438,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Hilmi_Ozkok/Hilmi_Ozkok_0002.jpg,250,250,0.29210956848415626,8.0,39.05124837953327,18,0.05477396746374579,97,0.013693491865936448,96,100,100,100,100
439,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Hilmi_Ozkok/Hilmi_Ozkok_0001.jpg,250,250,0.28025702488965376,6.0,38.0,17,0.05709045118958113,98,0.02018452258857621,95,100,100,100,100
440,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tirunesh_Dibaba/Tirunesh_Dibaba_0001.jpg,250,250,0.28824989158714354,8.0,43.04648650006177,21,0.07075831994963651,99,0.06938424118696888,90,100,100,100,100
441,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Saparmurat_Niyazov/Saparmurat_Niyazov_0002.jpg,250,250,0.31292171544972713,12.0,39.05124837953327,18,0.038348249442368525,86,0.038348249442368525,94,100,100,100,100
442,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Saparmurat_Niyazov/Saparmurat_Niyazov_0001.jpg,250,250,0.34058772731852804,20.0,45.0,22,0.08304547985373997,100,0.05988494716163423,91,100,100,100,100
443,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nathan_Lane/Nathan_Lane_0002.jpg,250,250,0.3248876728963412,15.0,47.01063709417264,24,0.04924779034354119,95,0.017411723255185675,95,100,100,100,100
444,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Nathan_Lane/Nathan_Lane_0001.jpg,250,250,0.3976329966187414,52.0,42.0,20,0.0414764937586,90,0.14119219448053888,73,100,100,100,100
445,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/David_Przybyszewski/David_Przybyszewski_0001.jpg,250,250,0.3485742388645495,23.0,40.19950248448356,18,0.036288139599406154,84,0.04590126927370944,93,100,100,100,100
446,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Erwin_Mapasseng/Erwin_Mapasseng_0001.jpg,250,250,0.328219438790575,16.0,39.05124837953327,18,0.06093484308454162,98,0.12247751879843233,78,100,100,100,100
447,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Brandon_Spann/Brandon_Spann_0001.jpg,250,250,0.2840281676172277,7.0,38.0,17,0.07041555127360861,99,0.15491421280193896,68,100,100,100,100
448,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Franco_Frattini/Franco_Frattini_0001.jpg,250,250,0.308,11.0,42.0,20,0.06493506493506493,99,0.029039843863633633,95,100,100,100,100
449,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Christian_Longo/Christian_Longo_0002.jpg,250,250,0.29697137909232935,9.0,39.0,18,0.0686802819743445,99,0.0425937027309991,93,100,100,100,100
450,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Christian_Longo/Christian_Longo_0003.jpg,250,250,0.3059411708155671,11.0,38.118237105091836,17,0.09152086306448588,100,0.018490006540840973,95,100,100,100,100
451,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Christian_Longo/Christian_Longo_0001.jpg,250,250,0.3026549190084311,10.0,38.0,17,0.06608186004550898,99,0.039649116027305385,94,100,100,100,100
452,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_Maxwell_Richards/George_Maxwell_Richards_0001.jpg,250,250,0.30402631465055785,10.0,36.013886210738214,15,0.03947026761085657,88,0.04160531516889309,93,100,100,100,100
453,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mike_Sherman/Mike_Sherman_0001.jpg,250,250,0.36002222153639346,28.0,39.01281840626232,18,0.05555212651777458,97,0.04444170121421966,93,100,100,100,100
454,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/James_Cameron/James_Cameron_0001.jpg,250,250,0.29210956848415626,8.0,35.0,15,0.04108047559780934,89,0.08216095119561868,88,100,100,100,100
455,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/James_Cameron/James_Cameron_0003.jpg,250,250,0.3368560523428368,19.0,38.05259518088089,17,0.05937254165659137,98,0.08312155831922792,88,100,100,100,100
456,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/James_Cameron/James_Cameron_0002.jpg,250,250,0.3161012496020855,13.0,37.0,16,0.050616693290966464,96,0.02829559174871464,95,100,100,100,100
457,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Flor_Montulo/Flor_Montulo_0002.jpg,250,250,0.328,16.0,44.0,21,0.06097560975609756,98,0.13469952459984466,75,100,100,100,100
458,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Flor_Montulo/Flor_Montulo_0001.jpg,250,250,0.30893364983439403,11.0,42.01190307520001,20,0.05338499872484437,97,0.11724698999920039,80,100,100,100,100
459,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Robin_Williams/Robin_Williams_0001.jpg,250,250,0.32022492095400695,14.0,41.10960958218893,19,0.06245610098182379,99,0.017665253012287756,95,100,100,100,100
460,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andrew_Caldecott/Andrew_Caldecott_0001.jpg,250,250,0.3145536520214,12.0,37.05401462729781,16,0.05086572639414618,96,0.05243119066170821,92,100,100,100,100
461,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Fernando_Hierro/Fernando_Hierro_0001.jpg,250,250,0.3042367499169027,10.0,41.048751503547585,19,0.052590622284685,96,0.0262953111423425,95,100,100,100,100
462,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andrew_Sabey/Andrew_Sabey_0001.jpg,250,250,0.3166322788346128,13.0,35.510561809129406,15,0.05208699050890248,96,0.10185010546583881,84,100,100,100,100
463,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Amer_al-Saadi/Amer_al-Saadi_0001.jpg,250,250,0.3000266654815868,9.0,39.01281840626232,18,0.05496985568265369,97,0.018854504950126017,95,100,100,100,100
464,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Amer_al-Saadi/Amer_al-Saadi_0002.jpg,250,250,0.30567957079268476,11.0,40.049968789001575,18,0.05395330299536433,97,0.018505830254940132,95,100,100,100,100
465,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Amer_al-Saadi/Amer_al-Saadi_0004.jpg,250,250,0.3120256399721023,12.0,38.0,17,0.03845837797519749,86,0.08973621527546081,86,100,100,100,100
466,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Amer_al-Saadi/Amer_al-Saadi_0003.jpg,250,250,0.32089873792210527,14.0,38.0,17,0.049859965494422814,95,0.012464991373605704,96,100,100,100,100
467,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tavis_Smiley/Tavis_Smiley_0001.jpg,250,250,0.332,17.0,40.049968789001575,18,0.04967597139298386,95,0.04967597139298386,92,100,100,100,100
468,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mack_Brown/Mack_Brown_0002.jpg,250,250,0.3650753346913483,31.0,42.04759208325728,20,0.05478321348909789,97,0.13193544931182843,76,100,100,100,100
469,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mack_Brown/Mack_Brown_0001.jpg,250,250,0.3283900120283807,16.0,40.01249804748511,18,0.08526446899846679,100,0.08526446899846679,87,100,100,100,100
470,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Martin_Kristof/Martin_Kristof_0001.jpg,250,250,0.30802597293085526,11.0,36.013886210738214,15,0.05194367165781708,96,0.1563711587593343,67,100,100,100,100
471,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Alberto_Sordi/Alberto_Sordi_0001.jpg,250,250,0.30042636369000636,10.0,32.0624390837628,13,0.02662882145807538,66,0.11982969656133921,79,100,100,100,100
472,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lazaro_Castro/Lazaro_Castro_0001.jpg,250,250,0.29818115299260617,9.0,42.04759208325728,20,0.05531007690106959,97,0.029996100760335265,94,100,100,100,100
473,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Seydou_Diarra/Seydou_Diarra_0001.jpg,250,250,0.4139371933035252,65.0,50.24937810560445,27,0.057979810435641786,98,0.013665972376984288,96,100,100,100,100
474,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Steve_Case/Steve_Case_0001.jpg,250,250,0.34190057034172966,21.0,47.01063709417264,24,0.0701958466346283,99,0.016545319722158856,96,100,100,100,100
475,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Carlos_Ortega/Carlos_Ortega_0001.jpg,250,250,0.3,9.0,40.01249804748511,18,0.04,88,0.013333333333333334,96,100,100,100,100
476,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Carlos_Ortega/Carlos_Ortega_0003.jpg,250,250,0.3041052449399714,10.0,44.04543109109048,21,0.03946002313234923,88,0.01315334104411641,96,100,100,100,100
477,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Carlos_Ortega/Carlos_Ortega_0002.jpg,250,250,0.3220186330012597,14.0,38.01315561749642,17,0.04968656580794009,95,0.06333819215452464,91,100,100,100,100
478,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Deece_Eckstein/Deece_Eckstein_0001.jpg,250,250,0.3002399040767233,10.0,38.01315561749642,17,0.06793260248697364,99,0.01332267944962386,96,100,100,100,100
479,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Boris_Berezovsky/Boris_Berezovsky_0001.jpg,250,250,0.30402631465055785,10.0,42.01190307520001,20,0.0670865549181623,99,0.0,97,100,100,100,100
480,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Boris_Berezovsky/Boris_Berezovsky_0001.jpg,250,250,0.19665197685250968,1.0,26.1725046566048,10,0.08386603972377085,100,0.020340502363726694,95,100,100,100,100
481,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Boris_Berezovsky/Boris_Berezovsky_0002.jpg,250,250,0.3160253154416589,13.0,40.01249804748511,18,0.050628855405584566,96,0.012657213851396142,96,100,100,100,100
482,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/John_Duprey/John_Duprey_0001.jpg,250,250,0.3066202863477888,11.0,39.01281840626232,18,0.0537877734670297,97,0.0291705158081223,95,100,100,100,100
483,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gian_Marco/Gian_Marco_0001.jpg,250,250,0.3485742388645495,23.0,38.118237105091836,17,0.06980163020781219,99,0.10327785586584623,83,100,100,100,100
484,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gian_Marco/Gian_Marco_0003.jpg,250,250,0.3160253154416589,13.0,37.0,16,0.06453938041598581,99,0.04002562460224379,94,100,100,100,100
485,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Gian_Marco/Gian_Marco_0002.jpg,250,250,0.3760850967533811,37.0,40.01249804748511,18,0.0425435629811517,91,0.13826657968874304,74,100,100,100,100
486,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Sebastian_Porto/Sebastian_Porto_0001.jpg,250,250,0.3685430775363987,33.0,45.0,22,0.03256064414563542,78,0.11988135651356935,79,100,100,100,100
487,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Heather_Willson/Heather_Willson_0001.jpg,250,250,0.2853769437077915,7.0,44.01136216933077,21,0.05606619719210049,97,0.014016549298025123,96,100,100,100,100
488,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Yves_Brodeur/Yves_Brodeur_0001.jpg,250,250,0.30802597293085526,11.0,45.0111097397076,22,0.053542311206895565,97,0.02903739520695205,95,100,100,100,100
489,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Mario_Austin/Mario_Austin_0001.jpg,250,250,0.37253724646000164,35.0,49.040799340956916,26,0.0653117248071066,99,0.0865659240777598,87,100,100,100,100
490,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Queen_Sofia/Queen_Sofia_0001.jpg,250,250,0.3001066477104431,10.0,43.04648650006177,21,0.06796276660305847,99,0.09424739992681497,85,100,100,100,100
491,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Hans_Eichel/Hans_Eichel_0003.jpg,250,250,0.3286091903766539,16.0,43.41658669218482,21,0.0620678868749624,99,0.05018856132284956,92,100,100,100,100
492,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Hans_Eichel/Hans_Eichel_0002.jpg,250,250,0.3640219773585106,30.0,45.0111097397076,22,0.04530611756506097,93,0.12137026557942275,79,100,100,100,100
493,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Hans_Eichel/Hans_Eichel_0001.jpg,250,250,0.32409875038327435,15.0,44.01136216933077,21,0.02468383475881755,62,0.07405150427645264,89,100,100,100,100
494,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Martin_Torrijos/Martin_Torrijos_0001.jpg,250,250,0.31240998703626616,12.0,44.10215414239989,22,0.05279095799378564,96,0.018107149208503707,95,100,100,100,100
495,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Linda_Franklin/Linda_Franklin_0001.jpg,250,250,0.3360952246016001,19.0,45.0,22,0.047605555892577915,94,0.14281666767773374,72,100,100,100,100
496,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Tina_Conner/Tina_Conner_0001.jpg,250,250,0.3280243893371345,16.0,45.0,22,0.06097107608496924,98,0.10974793695294463,82,100,100,100,100
497,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Elliott_Mincberg/Elliott_Mincberg_0001.jpg,250,250,0.3443718920004941,22.0,42.0,20,0.034846049514351135,82,0.12829573230293037,77,100,100,100,100
498,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Guillermo_Monroy/Guillermo_Monroy_0001.jpg,250,250,0.2761159176867571,6.0,42.0,20,0.0724333467174074,99,0.0724333467174074,89,100,100,100,100
499,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/David_Dorfman/David_Dorfman_0001.jpg,250,250,0.3203997503120126,14.0,45.0111097397076,22,0.07490642541583835,100,0.100652484784365,84,100,100,100,100
500,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Donald_Trump/Donald_Trump_0001.jpg,250,250,0.34009410462399964,20.0,45.0,22,0.04704580227196011,94,0.10650446467631478,83,100,100,100,100
501,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Quincy_Jones/Quincy_Jones_0001.jpg,250,250,0.3502913073429028,24.0,40.049968789001575,18,0.025533810638479655,63,0.1034040519797773,83,100,100,100,100
502,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Jerry_Hall/Jerry_Hall_0001.jpg,250,250,0.3203997503120126,14.0,42.1070065428546,20,0.06365822081480704,99,0.1378947518708243,74,100,100,100,100
503,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_Roy_Hill/George_Roy_Hill_0002.jpg,250,250,0.3322167966855379,17.0,39.01281840626232,18,0.060201652052322745,98,0.07224198246278729,89,100,100,100,100
504,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/George_Roy_Hill/George_Roy_Hill_0001.jpg,250,250,0.3328663395418648,18.0,36.013886210738214,15,0.04806734145008877,94,0.07210101217513316,89,100,100,100,100
505,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Debbie_Reynolds/Debbie_Reynolds_0001.jpg,250,250,0.31240998703626616,12.0,43.01162633521314,21,0.0652862549237373,99,0.1286754718241994,77,100,100,100,100
506,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Debbie_Reynolds/Debbie_Reynolds_0003.jpg,250,250,0.3002399040767233,10.0,43.01162633521314,21,0.06793260248697364,99,0.08103869535934612,88,100,100,100,100
507,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Debbie_Reynolds/Debbie_Reynolds_0002.jpg,250,250,0.32409875038327435,15.0,46.04345773288535,23,0.061709586897043874,98,0.09950371902099892,84,100,100,100,100
508,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Debbie_Reynolds/Debbie_Reynolds_0004.jpg,250,250,0.30567957079268476,11.0,41.048751503547585,19,0.06542799032377672,99,0.14394157871230878,72,100,100,100,100
509,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Lynne_Slepian/Lynne_Slepian_0001.jpg,250,250,0.29667490625261855,9.0,41.19465984809196,19,0.08201249788371046,100,0.0,97,100,100,100,100
510,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Willis_Roberts/Willis_Roberts_0001.jpg,250,250,0.3320963715550051,17.0,38.118237105091836,17,0.08431287541292021,100,0.08431287541292021,87,100,100,100,100
511,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Peter_Holmberg/Peter_Holmberg_0001.jpg,250,250,0.3856838083197167,43.0,44.01136216933077,21,0.05185594927392126,96,0.06308548504329067,91,100,100,100,100
512,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Leavitt/Michael_Leavitt_0002.jpg,250,250,0.3081038785864274,11.0,40.01249804748511,18,0.06491317179049962,99,0.029030052951735778,95,100,100,100,100
513,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Michael_Leavitt/Michael_Leavitt_0001.jpg,250,250,0.28977232442039735,8.0,35.05709628591621,15,0.07038656329643411,99,0.013803940759355817,96,100,100,100,100
514,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0016.jpg,250,250,0.292,8.0,37.013511046643494,16,0.0410958904109589,89,0.1232876712328767,78,100,100,100,100
515,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0005.jpg,250,250,0.36975667674837187,33.0,41.012193308819754,19,0.04327170002906635,91,0.09796047733628696,85,100,100,100,100
516,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0003.jpg,250,250,0.22090722034374521,2.0,25.019992006393608,10,0.07242859683401483,99,0.036214298417007414,94,100,100,100,100
517,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0004.jpg,250,250,0.3092701084812433,11.0,36.124783736376884,16,0.0517347120242963,96,0.2069388480971852,47,100,100,100,100
518,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0009.jpg,250,250,0.29818115299260617,9.0,39.11521443121589,18,0.05365865628803422,97,0.13481570542280508,75,100,100,100,100
519,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0014.jpg,250,250,0.30893364983439403,11.0,41.012193308819754,19,0.0776865841997638,100,0.0388432920998819,94,100,100,100,100
520,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0033.jpg,250,250,0.2841126537132762,7.0,38.01315561749642,17,0.07039461192102979,99,0.028157844768411915,95,100,100,100,100
521,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0010.jpg,250,250,0.3122306839501845,12.0,44.01136216933077,21,0.09058773753310734,100,0.012811040700401465,96,100,100,100,100
522,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0006.jpg,250,250,0.3042367499169027,10.0,39.01281840626232,18,0.09203358899819876,100,0.03944296671351375,94,100,100,100,100
523,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0015.jpg,250,250,0.3001066477104431,10.0,38.01315561749642,17,0.03998578535847083,88,0.13395072315515621,75,100,100,100,100
524,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0007.jpg,250,250,0.33394610343586884,18.0,41.012193308819754,19,0.06107595760070909,98,0.10780182679063197,82,100,100,100,100
525,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0001.jpg,250,250,0.30402631465055785,10.0,41.0,19,0.07894053522171314,100,0.013156755870285523,96,100,100,100,100
526,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0021.jpg,250,250,0.30802597293085526,11.0,39.05124837953327,18,0.07899025491157084,100,0.02903739520695205,95,100,100,100,100
527,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0012.jpg,250,250,0.34587859141612104,22.0,46.010868281309364,23,0.06938850971301078,99,0.070345637819256,90,100,100,100,100
528,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0024.jpg,250,250,0.3013038333642637,10.0,37.013511046643494,16,0.05310254377234116,96,0.12021599641833745,79,100,100,100,100
529,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0026.jpg,250,250,0.3122306839501845,12.0,41.012193308819754,19,0.0384331221012044,86,0.1537324884048176,68,100,100,100,100
530,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0032.jpg,250,250,0.28802777643831506,8.0,36.0,15,0.04391628750910588,92,0.12575710926375527,78,100,100,100,100
531,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0025.jpg,250,250,0.30893364983439403,11.0,39.0,18,0.06602090146316075,99,0.09155451749145448,86,100,100,100,100
532,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0034.jpg,250,250,0.2884441020371191,8.0,35.22782990761707,15,0.041602514716892185,90,0.1393666994768726,73,100,100,100,100
533,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0031.jpg,250,250,0.35620218977429097,27.0,40.0,18,0.044918308924879066,92,0.12403473458920847,78,100,100,100,100
534,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0020.jpg,250,250,0.308,11.0,37.0,16,0.06493506493506493,99,0.06493506493506493,90,100,100,100,100
535,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0028.jpg,250,250,0.3322167966855379,17.0,44.0,21,0.036120991231393645,83,0.10836297369418095,82,100,100,100,100
536,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0011.jpg,250,250,0.29643211701838246,9.0,43.04648650006177,21,0.06746907251875056,99,0.013493814503750113,96,100,100,100,100
537,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0022.jpg,250,250,0.29610808837314795,9.0,37.013511046643494,16,0.0675429033697874,99,0.09552008998760878,85,100,100,100,100
538,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0019.jpg,250,250,0.3200249990235138,14.0,40.01249804748511,18,0.0624951177596301,99,0.07499414131155611,89,100,100,100,100
539,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0013.jpg,250,250,0.30802597293085526,11.0,36.013886210738214,15,0.038957753743362813,87,0.16881693288790553,63,100,100,100,100
540,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0023.jpg,250,250,0.34002352859765456,20.0,42.0,20,0.047055567201446796,94,0.0352916754010851,94,100,100,100,100
541,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0027.jpg,250,250,0.3640219773585106,30.0,44.01136216933077,21,0.04395339016644658,92,0.11043152607484655,82,100,100,100,100
542,/home/teakoo/Landmark-Agnostic-FIQA/img_test/lfw-deepfunneled/Andre_Agassi/Andre_Agassi_0018.jpg,250,250,0.3240246904172582,15.0,41.012193308819754,19,0.04937895312667756,95,0.08641316797168573,87,100,100,100,100
